"2023-03-31 at 9:19"
System_Date_(Y-M-D)	System_Time_(h:m:s)	CO₂_(µmol_mol⁻¹)	Cell_Temperature_(°C)	Cell_Pressure_(kPa)	CO₂_Absorption	Input_Voltage_(V)	Flow_Rate_(L_min⁻¹)	
2023-03-31	9:19:32	2.80064e3	5.14968e1	9.57917e1	2.0805776e-1	1.2091538e1	7.2430877e-1	
2023-03-31	9:19:32	2.80718e3	5.14935e1	9.57892e1	2.0829474e-1	1.2094056e1	7.2443823e-1	
2023-03-31	9:19:33	2.80553e3	5.14935e1	9.57897e1	2.0823523e-1	1.2090699e1	7.3067445e-1	
2023-03-31	9:19:33	2.80364e3	5.14968e1	9.57702e1	2.0816609e-1	1.2089021e1	7.4427342e-1	
2023-03-31	9:19:34	2.79996e3	5.14968e1	9.57660e1	2.0803346e-1	1.2091538e1	7.3038411e-1	
2023-03-31	9:19:34	2.79855e3	5.14968e1	9.57805e1	2.0798234e-1	1.2098252e1	7.2165732e-1	
2023-03-31	9:19:35	2.80457e3	5.14968e1	9.57867e1	2.0819954e-1	1.2092378e1	7.2348694e-1	
2023-03-31	9:19:35	2.80538e3	5.14935e1	9.57845e1	2.0822978e-1	1.2092378e1	7.2511606e-1	
2023-03-31	9:19:36	2.80537e3	5.14968e1	9.57832e1	2.0822854e-1	1.2097413e1	7.3157925e-1	
2023-03-31	9:19:36	2.80360e3	5.14968e1	9.57639e1	2.0816473e-1	1.2086503e1	7.4763202e-1	
2023-03-31	9:19:37	2.80233e3	5.14968e1	9.57614e1	2.0811896e-1	1.2102448e1	7.3182868e-1	
2023-03-31	9:19:37	2.79960e3	5.14968e1	9.57762e1	2.0802044e-1	1.2097413e1	7.1981534e-1	
2023-03-31	9:19:38	2.79817e3	5.15001e1	9.57842e1	2.0796751e-1	1.2110841e1	7.2266669e-1	
2023-03-31	9:19:38	2.80463e3	5.14968e1	9.57852e1	2.0820167e-1	1.2093217e1	7.2348065e-1	
2023-03-31	9:19:39	2.80623e3	5.14968e1	9.57754e1	2.0825943e-1	1.2083985e1	7.3088350e-1	
2023-03-31	9:19:39	2.79991e3	5.14968e1	9.57562e1	2.0803163e-1	1.2096574e1	7.4903373e-1	
2023-03-31	9:19:40	2.79929e3	5.14968e1	9.57530e1	2.0800914e-1	1.2092378e1	7.3336896e-1	
2023-03-31	9:19:40	2.79863e3	5.14935e1	9.57649e1	2.0798621e-1	1.2112519e1	7.2087182e-1	
2023-03-31	9:19:41	2.80015e3	5.14935e1	9.57782e1	2.0804111e-1	1.2097413e1	7.2266526e-1	
2023-03-31	9:19:41	2.80231e3	5.14935e1	9.57805e1	2.0811901e-1	1.2094056e1	7.2275300e-1	
2023-03-31	9:19:42	2.80044e3	5.14902e1	9.57760e1	2.0805273e-1	1.2086503e1	7.3170204e-1	
2023-03-31	9:19:42	2.79348e3	5.14968e1	9.57579e1	2.0779907e-1	1.2108323e1	7.4698042e-1	
2023-03-31	9:19:43	2.79071e3	5.14968e1	9.57512e1	2.0769891e-1	1.2098252e1	7.3387365e-1	
2023-03-31	9:19:43	2.79651e3	5.14968e1	9.57695e1	2.0790891e-1	1.2107484e1	7.2270784e-1	
2023-03-31	9:19:44	2.79736e3	5.14935e1	9.57757e1	2.0794034e-1	1.2078950e1	7.2460937e-1	
2023-03-31	9:19:44	2.80151e3	5.14935e1	9.57774e1	2.0809018e-1	1.2085664e1	7.2485470e-1	
2023-03-31	9:19:45	2.80510e3	5.14935e1	9.57734e1	2.0821986e-1	1.2092378e1	7.3219866e-1	
2023-03-31	9:19:45	2.79732e3	5.14968e1	9.57530e1	2.0793800e-1	1.2089021e1	7.5174713e-1	
2023-03-31	9:19:46	2.79412e3	5.14968e1	9.57457e1	2.0782251e-1	1.2079789e1	7.3590683e-1	
2023-03-31	9:19:46	2.79766e3	5.15001e1	9.57632e1	2.0794930e-1	1.2094895e1	7.2327518e-1	
2023-03-31	9:19:47	2.79613e3	5.14968e1	9.57717e1	2.0789494e-1	1.2092378e1	7.1649026e-1	
2023-03-31	9:19:47	2.79412e3	5.14935e1	9.57852e1	2.0782332e-1	1.2098252e1	7.1973323e-1	
2023-03-31	9:19:48	2.79667e3	5.15001e1	9.57789e1	2.0791361e-1	1.2094895e1	7.2688550e-1	
2023-03-31	9:19:48	2.79522e3	5.14968e1	9.57559e1	2.0786216e-1	1.2093217e1	7.4680194e-1	
2023-03-31	9:19:49	2.79113e3	5.14968e1	9.57474e1	2.0771427e-1	1.2087342e1	7.3252367e-1	
2023-03-31	9:19:49	2.79215e3	5.14968e1	9.57614e1	2.0775101e-1	1.2112519e1	7.2109003e-1	
2023-03-31	9:19:50	2.79319e3	5.14935e1	9.57740e1	2.0778968e-1	1.2088181e1	7.2359519e-1	
2023-03-31	9:19:50	2.79554e3	5.14902e1	9.57695e1	2.0787560e-1	1.2089860e1	7.2436895e-1	
2023-03-31	9:19:51	2.79494e3	5.14968e1	9.57689e1	2.0785210e-1	1.2097413e1	7.3188323e-1	
2023-03-31	9:19:51	2.79102e3	5.14968e1	9.57499e1	2.0771021e-1	1.2103288e1	7.5114541e-1	
2023-03-31	9:19:52	2.78850e3	5.14935e1	9.57472e1	2.0761995e-1	1.2085664e1	7.3564100e-1	
2023-03-31	9:19:52	2.78828e3	5.14902e1	9.57617e1	2.0761332e-1	1.2101609e1	7.2328085e-1	
2023-03-31	9:19:53	2.79024e3	5.14935e1	9.57692e1	2.0768289e-1	1.2112519e1	7.1765174e-1	
2023-03-31	9:19:53	2.79278e3	5.14902e1	9.57802e1	2.0777616e-1	1.2089021e1	7.2099533e-1	
2023-03-31	9:19:54	2.79359e3	5.14968e1	9.57787e1	2.0780329e-1	1.2091538e1	7.2737674e-1	
2023-03-31	9:19:54	2.79634e3	5.14968e1	9.57584e1	2.0790269e-1	1.2101609e1	7.4231824e-1	
2023-03-31	9:19:55	2.79162e3	5.14968e1	9.57450e1	2.0773210e-1	1.2100770e1	7.3640604e-1	
2023-03-31	9:19:55	2.78768e3	5.14968e1	9.57577e1	2.0758919e-1	1.2100770e1	7.2472543e-1	
2023-03-31	9:19:56	2.79262e3	5.14968e1	9.57719e1	2.0776834e-1	1.2100770e1	7.2444348e-1	
2023-03-31	9:19:56	2.79068e3	5.14935e1	9.57737e1	2.0769901e-1	1.2095735e1	7.2215261e-1	
2023-03-31	9:19:57	2.79021e3	5.14968e1	9.57732e1	2.0768101e-1	1.2100770e1	7.2762479e-1	
2023-03-31	9:19:57	2.79154e3	5.14935e1	9.57570e1	2.0773015e-1	1.2091538e1	7.4393920e-1	
2023-03-31	9:19:58	2.79024e3	5.14968e1	9.57507e1	2.0768191e-1	1.2101609e1	7.2956056e-1	
2023-03-31	9:19:58	2.79024e3	5.14968e1	9.57507e1	2.0768191e-1	1.2101609e1	7.2956056e-1	
2023-03-31	9:19:59	2.78910e3	5.14968e1	9.57744e1	2.0764067e-1	1.2096574e1	7.2149920e-1	
2023-03-31	9:19:59	2.78956e3	5.14968e1	9.57722e1	2.0765743e-1	1.2094056e1	7.2167639e-1	
2023-03-31	9:20:00	2.78833e3	5.14968e1	9.57742e1	2.0761299e-1	1.2096574e1	7.2910141e-1	
2023-03-31	9:20:00	2.78833e3	5.14968e1	9.57742e1	2.0761299e-1	1.2096574e1	7.2910141e-1	
2023-03-31	9:20:01	2.78916e3	5.14968e1	9.57534e1	2.0764276e-1	1.2091538e1	7.4641561e-1	
2023-03-31	9:20:01	2.78776e3	5.14968e1	9.57517e1	2.0759229e-1	1.2094895e1	7.3031940e-1	
2023-03-31	9:20:02	2.78735e3	5.14968e1	9.57655e1	2.0757756e-1	1.2111680e1	7.1792020e-1	
2023-03-31	9:20:56	2.74989e3	5.14968e1	9.58642e1	2.0621352e-1	1.2090699e1	7.2973589e-1	
2023-03-31	9:20:56	2.75460e3	5.14935e1	9.58695e1	2.0638670e-1	1.2099092e1	7.2810702e-1	
2023-03-31	9:20:57	2.76929e3	5.14935e1	9.58767e1	2.0692272e-1	1.2087342e1	7.2995023e-1	
2023-03-31	9:20:57	2.76929e3	5.14935e1	9.58767e1	2.0692272e-1	1.2087342e1	7.2995023e-1	
2023-03-31	9:20:58	2.77367e3	5.14935e1	9.58582e1	2.0708203e-1	1.2103288e1	7.3989157e-1	
2023-03-31	9:20:58	2.78054e3	5.14968e1	9.58667e1	2.0733044e-1	1.2093217e1	7.2603845e-1	
2023-03-31	9:20:59	2.78054e3	5.14968e1	9.58667e1	2.0733044e-1	1.2093217e1	7.2603845e-1	
2023-03-31	9:20:59	2.79768e3	5.14968e1	9.58745e1	2.0795087e-1	1.2091538e1	7.2660708e-1	
2023-03-31	9:21:00	2.79843e3	5.15001e1	9.58749e1	2.0797698e-1	1.2099092e1	7.3227381e-1	
2023-03-31	9:21:00	2.79596e3	5.14968e1	9.58552e1	2.0788898e-1	1.2104127e1	7.4777593e-1	
2023-03-31	9:21:01	2.78696e3	5.14968e1	9.58514e1	2.0756318e-1	1.2089021e1	7.3142566e-1	
2023-03-31	9:21:01	2.79014e3	5.14968e1	9.58654e1	2.0767838e-1	1.2100770e1	7.2080726e-1	
2023-03-31	9:21:02	2.79735e3	5.14968e1	9.58827e1	2.0793924e-1	1.2079789e1	7.2280025e-1	
2023-03-31	9:21:02	2.79619e3	5.14902e1	9.58839e1	2.0789933e-1	1.2089021e1	7.2291574e-1	
2023-03-31	9:21:03	2.79754e3	5.14902e1	9.58799e1	2.0794804e-1	1.2102448e1	7.3099617e-1	
2023-03-31	9:21:03	2.79541e3	5.14935e1	9.58555e1	2.0787003e-1	1.2091538e1	7.5277762e-1	
2023-03-31	9:21:04	2.79184e3	5.14935e1	9.58497e1	2.0774104e-1	1.2075593e1	7.4073419e-1	
2023-03-31	9:21:04	2.79433e3	5.14902e1	9.58635e1	2.0783221e-1	1.2091538e1	7.3988304e-1	
2023-03-31	9:21:05	2.79973e3	5.14902e1	9.58600e1	2.0802710e-1	1.2097413e1	7.4647817e-1	
2023-03-31	9:21:05	2.79817e3	5.14935e1	9.58537e1	2.0796959e-1	1.2094056e1	7.4516286e-1	
2023-03-31	9:21:06	2.79765e3	5.14968e1	9.58495e1	2.0794980e-1	1.2096574e1	7.4082899e-1	
2023-03-31	9:21:06	2.80112e3	5.14968e1	9.58547e1	2.0807526e-1	1.2103288e1	7.2760205e-1	
2023-03-31	9:21:07	2.79913e3	5.14935e1	9.58742e1	2.0800449e-1	1.2086503e1	7.2358903e-1	
2023-03-31	9:21:07	2.79700e3	5.14968e1	9.58820e1	2.0792658e-1	1.2090699e1	7.2485513e-1	
2023-03-31	9:21:08	2.79276e3	5.15001e1	9.58777e1	2.0777227e-1	1.2100770e1	7.3025579e-1	
2023-03-31	9:21:08	2.79400e3	5.14968e1	9.58654e1	2.0781812e-1	1.2096574e1	7.3451328e-1	
2023-03-31	9:21:09	2.79694e3	5.14968e1	9.58672e1	2.0792434e-1	1.2095735e1	7.3264737e-1	
2023-03-31	9:21:09	2.79923e3	5.15001e1	9.58679e1	2.0800609e-1	1.2100770e1	7.2845864e-1	
2023-03-31	9:21:10	2.80007e3	5.14968e1	9.58765e1	2.0803718e-1	1.2090699e1	7.2622876e-1	
2023-03-31	9:21:10	2.79966e3	5.14935e1	9.58780e1	2.0802335e-1	1.2098252e1	7.2780032e-1	
2023-03-31	9:21:11	2.80105e3	5.14968e1	9.58717e1	2.0807280e-1	1.2094895e1	7.3023104e-1	
2023-03-31	9:21:11	2.79464e3	5.14935e1	9.58717e1	2.0784235e-1	1.2110841e1	7.3001689e-1	
2023-03-31	9:21:12	2.79283e3	5.14935e1	9.58687e1	2.0777664e-1	1.2099092e1	7.2791891e-1	
2023-03-31	9:21:12	2.79608e3	5.14935e1	9.58734e1	2.0789434e-1	1.2102448e1	7.2628803e-1	
2023-03-31	9:21:13	2.79408e3	5.14968e1	9.58787e1	2.0782077e-1	1.2096574e1	7.2545437e-1	
2023-03-31	9:21:13	2.79499e3	5.14968e1	9.58792e1	2.0785365e-1	1.2107484e1	7.2743744e-1	
2023-03-31	9:21:14	2.79419e3	5.14935e1	9.58702e1	2.0782608e-1	1.2094056e1	7.2926054e-1	
2023-03-31	9:21:14	2.79102e3	5.14935e1	9.58712e1	2.0771129e-1	1.2089021e1	7.2789754e-1	
2023-03-31	9:21:15	2.78984e3	5.14968e1	9.58724e1	2.0766739e-1	1.2099931e1	7.2647118e-1	
2023-03-31	9:21:15	2.79339e3	5.15001e1	9.58762e1	2.0779488e-1	1.2108323e1	7.2791433e-1	
2023-03-31	9:21:16	2.79697e3	5.14968e1	9.58749e1	2.0792531e-1	1.2097413e1	7.2794294e-1	
2023-03-31	9:21:16	2.79353e3	5.15001e1	9.58692e1	2.0779986e-1	1.2113358e1	7.2833461e-1	
2023-03-31	9:21:17	2.79142e3	5.14968e1	9.58707e1	2.0772478e-1	1.2099931e1	7.2912764e-1	
2023-03-31	9:21:17	2.79088e3	5.14935e1	9.58730e1	2.0770640e-1	1.2094056e1	7.2827267e-1	
2023-03-31	9:21:18	2.79169e3	5.14935e1	9.58767e1	2.0773568e-1	1.2095735e1	7.2900943e-1	
2023-03-31	9:21:18	2.79312e3	5.14968e1	9.58702e1	2.0778617e-1	1.2092378e1	7.3360753e-1	
2023-03-31	9:21:19	2.79272e3	5.14968e1	9.58654e1	2.0777187e-1	1.2104127e1	7.3126530e-1	
2023-03-31	9:21:19	2.78755e3	5.14935e1	9.58704e1	2.0758571e-1	1.2094056e1	7.2867574e-1	
2023-03-31	9:21:20	2.78600e3	5.14935e1	9.58714e1	2.0752961e-1	1.2089860e1	7.2733540e-1	
2023-03-31	9:21:20	2.78536e3	5.14935e1	9.58775e1	2.0750644e-1	1.2097413e1	7.2612934e-1	
2023-03-31	9:21:21	2.78628e3	5.14935e1	9.58752e1	2.0753984e-1	1.2090699e1	7.2820448e-1	
2023-03-31	9:21:21	2.78518e3	5.14935e1	9.58650e1	2.0749995e-1	1.2116715e1	7.3730130e-1	
2023-03-31	9:21:22	2.78150e3	5.14935e1	9.58625e1	2.0736651e-1	1.2113358e1	7.3163313e-1	
2023-03-31	9:21:22	2.78633e3	5.14968e1	9.58679e1	2.0754048e-1	1.2098252e1	7.2667956e-1	
2023-03-31	9:21:23	2.79099e3	5.14935e1	9.58780e1	2.0771028e-1	1.2091538e1	7.2610354e-1	
2023-03-31	9:21:23	2.78759e3	5.14935e1	9.58745e1	2.0758709e-1	1.2096574e1	7.2573385e-1	
2023-03-31	9:21:24	2.78470e3	5.14935e1	9.58782e1	2.0748248e-1	1.2090699e1	7.3039655e-1	
2023-03-31	9:21:24	2.78460e3	5.14935e1	9.58597e1	2.0747871e-1	1.2097413e1	7.4366893e-1	
2023-03-31	9:21:25	2.77838e3	5.14935e1	9.58567e1	2.0725324e-1	1.2099931e1	7.3065686e-1	
2023-03-31	9:21:25	2.77714e3	5.14902e1	9.58710e1	2.0720901e-1	1.2095735e1	7.2231554e-1	
2023-03-31	9:21:26	2.78083e3	5.14935e1	9.58842e1	2.0734200e-1	1.2088181e1	7.2410335e-1	
2023-03-31	9:21:26	2.78186e3	5.14968e1	9.58812e1	2.0737829e-1	1.2099092e1	7.2560062e-1	
2023-03-31	9:21:27	2.78219e3	5.14935e1	9.58755e1	2.0739128e-1	1.2104966e1	7.3165473e-1	
2023-03-31	9:21:27	2.78235e3	5.14935e1	9.58574e1	2.0739703e-1	1.2105805e1	7.4803428e-1	
2023-03-31	9:21:28	2.77728e3	5.14935e1	9.58510e1	2.0721311e-1	1.2092378e1	7.3214001e-1	
2023-03-31	9:21:28	2.77566e3	5.14935e1	9.58685e1	2.0715427e-1	1.2108323e1	7.1995182e-1	
2023-03-31	9:21:29	2.78022e3	5.14968e1	9.58802e1	2.0731880e-1	1.2094895e1	7.2372241e-1	
2023-03-31	9:21:29	2.78223e3	5.14935e1	9.58797e1	2.0739295e-1	1.2111680e1	7.2383232e-1	
2023-03-31	9:21:30	2.77876e3	5.14968e1	9.58799e1	2.0726594e-1	1.2107484e1	7.3179187e-1	
2023-03-31	9:21:30	2.77417e3	5.14968e1	9.58592e1	2.0709915e-1	1.2098252e1	7.5016160e-1	
2023-03-31	9:21:31	2.76881e3	5.15001e1	9.58497e1	2.0690317e-1	1.2093217e1	7.3415951e-1	
2023-03-31	9:21:31	2.77059e3	5.15001e1	9.58677e1	2.0696794e-1	1.2103288e1	7.2065420e-1	
2023-03-31	9:21:32	2.77817e3	5.14968e1	9.58807e1	2.0724465e-1	1.2096574e1	7.2177357e-1	
2023-03-31	9:21:32	2.77837e3	5.14968e1	9.58839e1	2.0725183e-1	1.2094895e1	7.2173728e-1	
2023-03-31	9:21:33	2.77458e3	5.14935e1	9.58839e1	2.0711505e-1	1.2089021e1	7.2973222e-1	
2023-03-31	9:21:33	2.76884e3	5.14968e1	9.58632e1	2.0690522e-1	1.2105805e1	7.4455442e-1	
2023-03-31	9:21:34	2.76746e3	5.14935e1	9.58552e1	2.0685606e-1	1.2101609e1	7.3437509e-1	
2023-03-31	9:21:34	2.77326e3	5.14935e1	9.58704e1	2.0706722e-1	1.2094056e1	7.2336301e-1	
2023-03-31	9:21:35	2.77643e3	5.15001e1	9.58822e1	2.0718019e-1	1.2098252e1	7.2512979e-1	
2023-03-31	9:21:35	2.77745e3	5.15001e1	9.58782e1	2.0721716e-1	1.2095735e1	7.2416191e-1	
2023-03-31	9:21:36	2.77535e3	5.14968e1	9.58812e1	2.0714209e-1	1.2094056e1	7.3046836e-1	
2023-03-31	9:21:36	2.76960e3	5.14935e1	9.58607e1	2.0693411e-1	1.2092378e1	7.5111632e-1	
2023-03-31	9:21:37	2.76643e3	5.14935e1	9.58582e1	2.0681846e-1	1.2094056e1	7.3632526e-1	
2023-03-31	9:21:37	2.76559e3	5.15001e1	9.58692e1	2.0678589e-1	1.2085664e1	7.3069243e-1	
2023-03-31	9:21:38	2.76888e3	5.15001e1	9.58704e1	2.0690555e-1	1.2097413e1	7.3303794e-1	
2023-03-31	9:21:38	2.77101e3	5.15001e1	9.58664e1	2.0698308e-1	1.2103288e1	7.4234490e-1	
2023-03-31	9:21:39	2.76860e3	5.14968e1	9.58612e1	2.0689668e-1	1.2099092e1	7.5409269e-1	
2023-03-31	9:21:39	2.76654e3	5.14902e1	9.58349e1	2.0682349e-1	1.2104966e1	7.7829656e-1	
2023-03-31	9:21:40	2.76342e3	5.14935e1	9.58314e1	2.0670886e-1	1.2086503e1	7.6407790e-1	
2023-03-31	9:21:40	2.76327e3	5.14935e1	9.58212e1	2.0670349e-1	1.2104127e1	7.7101488e-1	
2023-03-31	9:21:41	2.76638e3	5.14902e1	9.58382e1	2.0681757e-1	1.2094895e1	7.6010556e-1	
2023-03-31	9:21:41	2.77013e3	5.14935e1	9.58207e1	2.0695328e-1	1.2102448e1	7.7354912e-1	
2023-03-31	9:21:42	2.76709e3	5.14902e1	9.58277e1	2.0684359e-1	1.2095735e1	7.6228227e-1	
2023-03-31	9:21:42	2.75922e3	5.14902e1	9.58272e1	2.0655660e-1	1.2104966e1	7.6052637e-1	
2023-03-31	9:21:43	2.75809e3	5.14968e1	9.58395e1	2.0651326e-1	1.2096574e1	7.5701899e-1	
2023-03-31	9:21:43	2.76638e3	5.14968e1	9.58325e1	2.0681581e-1	1.2090699e1	7.7030425e-1	
2023-03-31	9:21:44	2.76324e3	5.14935e1	9.58307e1	2.0670213e-1	1.2091538e1	7.6010093e-1	
2023-03-31	9:21:44	2.75832e3	5.14935e1	9.58304e1	2.0652287e-1	1.2086503e1	7.7395906e-1	
2023-03-31	9:21:45	2.75738e3	5.14935e1	9.58314e1	2.0648832e-1	1.2089021e1	7.7140183e-1	
2023-03-31	9:21:45	2.75747e3	5.14935e1	9.58115e1	2.0649149e-1	1.2089021e1	7.8255743e-1	
2023-03-31	9:21:46	2.75416e3	5.14902e1	9.58187e1	2.0637185e-1	1.2086503e1	7.7157707e-1	
2023-03-31	9:21:46	2.75583e3	5.14935e1	9.58252e1	2.0643172e-1	1.2109162e1	7.5910449e-1	
2023-03-31	9:21:47	2.75627e3	5.14935e1	9.58430e1	2.0644781e-1	1.2099092e1	7.5281519e-1	
