"2024-02-07 at 9:19"
System_Date_(Y-M-D)	System_Time_(h:m:s)	CO₂_(µmol_mol⁻¹)	Cell_Temperature_(°C)	Cell_Pressure_(kPa)	CO₂_Absorption	Input_Voltage_(V)	Flow_Rate_(L_min⁻¹)	
2024-02-07	9:19:41	3.35608e3	5.14935e1	9.67467e1	2.2667717e-1	1.2087342e1	7.7452049e-1	
2024-02-07	9:19:42	3.35434e3	5.14935e1	9.67497e1	2.2662291e-1	1.2073075e1	7.7296204e-1	
2024-02-07	9:19:42	3.35102e3	5.14935e1	9.67549e1	2.2651939e-1	1.2089021e1	7.6381106e-1	
2024-02-07	9:19:43	3.35241e3	5.14968e1	9.67702e1	2.2656154e-1	1.2085664e1	7.4613785e-1	
2024-02-07	9:19:43	3.35660e3	5.14935e1	9.67842e1	2.2669332e-1	1.2090699e1	7.4270844e-1	
2024-02-07	9:19:44	3.35386e3	5.14935e1	9.68077e1	2.2660772e-1	1.2080628e1	7.3831944e-1	
2024-02-07	9:19:44	3.34493e3	5.14935e1	9.67927e1	2.2632904e-1	1.2083985e1	7.4864158e-1	
2024-02-07	9:19:45	3.33867e3	5.14935e1	9.68042e1	2.2613313e-1	1.2067201e1	7.3830947e-1	
2024-02-07	9:19:45	3.34193e3	5.14935e1	9.67992e1	2.2623519e-1	1.2095735e1	7.3719739e-1	
2024-02-07	9:19:46	3.34437e3	5.14902e1	9.68277e1	2.2631278e-1	1.2087342e1	7.3058376e-1	
2024-02-07	9:19:46	3.34527e3	5.14902e1	9.68085e1	2.2634074e-1	1.2086503e1	7.4629025e-1	
2024-02-07	9:19:47	3.34065e3	5.14968e1	9.68152e1	2.2619428e-1	1.2078111e1	7.4722042e-1	
2024-02-07	9:19:47	3.33950e3	5.15001e1	9.67870e1	2.2615709e-1	1.2085664e1	7.6192502e-1	
2024-02-07	9:19:48	3.33861e3	5.14968e1	9.67809e1	2.2613024e-1	1.2083146e1	7.7174525e-1	
2024-02-07	9:19:48	3.33892e3	5.14968e1	9.67717e1	2.2614002e-1	1.2090699e1	7.6510720e-1	
2024-02-07	9:19:49	3.33358e3	5.14935e1	9.67832e1	2.2597379e-1	1.2074754e1	7.4715967e-1	
2024-02-07	9:19:49	3.33428e3	5.14935e1	9.67939e1	2.2599570e-1	1.2091538e1	7.4261307e-1	
2024-02-07	9:19:50	3.33740e3	5.14968e1	9.68152e1	2.2609231e-1	1.2067201e1	7.4045491e-1	
2024-02-07	9:19:50	3.33141e3	5.14968e1	9.67910e1	2.2590475e-1	1.2085664e1	7.5363149e-1	
2024-02-07	9:19:51	3.32304e3	5.14935e1	9.67990e1	2.2564318e-1	1.2057130e1	7.4548482e-1	
2024-02-07	9:19:51	3.32277e3	5.14935e1	9.67977e1	2.2563447e-1	1.2097413e1	7.3905649e-1	
2024-02-07	9:19:52	3.32678e3	5.14935e1	9.68210e1	2.2576065e-1	1.2092378e1	7.3019700e-1	
2024-02-07	9:19:52	3.32848e3	5.14935e1	9.68182e1	2.2581398e-1	1.2094895e1	7.3840761e-1	
2024-02-07	9:19:53	3.32801e3	5.15001e1	9.68214e1	2.2579696e-1	1.2089860e1	7.3291134e-1	
2024-02-07	9:19:53	3.32575e3	5.15001e1	9.68290e1	2.2572624e-1	1.2087342e1	7.3300027e-1	
2024-02-07	9:19:54	3.32490e3	5.14968e1	9.68167e1	2.2570056e-1	1.2078111e1	7.3390283e-1	
2024-02-07	9:19:54	3.32418e3	5.14935e1	9.68335e1	2.2567896e-1	1.2087342e1	7.3553676e-1	
2024-02-07	9:19:55	3.32365e3	5.14968e1	9.68140e1	2.2566123e-1	1.2087342e1	7.6277799e-1	
2024-02-07	9:19:55	3.32252e3	5.14968e1	9.67949e1	2.2562580e-1	1.2089021e1	7.5206146e-1	
2024-02-07	9:19:56	3.31482e3	5.14968e1	9.67965e1	2.2538352e-1	1.2084825e1	7.4556374e-1	
2024-02-07	9:19:56	3.31400e3	5.14968e1	9.68144e1	2.2535769e-1	1.2078950e1	7.3861989e-1	
2024-02-07	9:19:57	3.31747e3	5.14935e1	9.68117e1	2.2546799e-1	1.2084825e1	7.3683462e-1	
2024-02-07	9:19:57	3.31532e3	5.14935e1	9.68342e1	2.2540018e-1	1.2086503e1	7.3962683e-1	
2024-02-07	9:19:58	3.31466e3	5.14935e1	9.67997e1	2.2537951e-1	1.2078111e1	7.6755657e-1	
2024-02-07	9:19:58	3.30933e3	5.14935e1	9.67777e1	2.2521147e-1	1.2073075e1	7.7521839e-1	
2024-02-07	9:19:59	3.30689e3	5.14902e1	9.67682e1	2.2513546e-1	1.2091538e1	7.7134995e-1	
2024-02-07	9:19:59	3.31091e3	5.14935e1	9.67797e1	2.2526133e-1	1.2070558e1	7.5451970e-1	
2024-02-07	9:20:00	3.30892e3	5.14935e1	9.67832e1	2.2519872e-1	1.2078111e1	7.4988422e-1	
2024-02-07	9:20:00	3.30143e3	5.14935e1	9.68010e1	2.2496209e-1	1.2075593e1	7.4338526e-1	
2024-02-07	9:20:01	3.30309e3	5.14968e1	9.68022e1	2.2501361e-1	1.2096574e1	7.4041171e-1	
2024-02-07	9:20:01	3.30627e3	5.14968e1	9.68167e1	2.2511382e-1	1.2082307e1	7.4098343e-1	
2024-02-07	9:20:02	3.30207e3	5.15001e1	9.68032e1	2.2498009e-1	1.2092378e1	7.4737029e-1	
2024-02-07	9:20:02	3.29746e3	5.15001e1	9.68202e1	2.2483465e-1	1.2082307e1	7.4328823e-1	
2024-02-07	9:20:03	3.30266e3	5.15001e1	9.67972e1	2.2499892e-1	1.2088181e1	7.5629673e-1	
2024-02-07	9:20:03	3.30269e3	5.14968e1	9.68077e1	2.2500102e-1	1.2079789e1	7.4550886e-1	
2024-02-07	9:20:04	3.30113e3	5.14968e1	9.68039e1	2.2495157e-1	1.2096574e1	7.4336218e-1	
2024-02-07	9:20:04	3.30068e3	5.15001e1	9.68122e1	2.2493634e-1	1.2072236e1	7.4113993e-1	
2024-02-07	9:20:05	3.29917e3	5.15001e1	9.68107e1	2.2488858e-1	1.2093217e1	7.4262995e-1	
2024-02-07	9:20:05	3.29197e3	5.14968e1	9.68264e1	2.2466177e-1	1.2084825e1	7.4375009e-1	
2024-02-07	9:20:44	3.66482e3	5.14935e1	9.71265e1	2.3594300e-1	1.2091538e1	7.5159888e-1	
2024-02-07	9:20:45	3.71678e3	5.14935e1	9.71412e1	2.3743567e-1	1.2079789e1	7.4121518e-1	
2024-02-07	9:20:45	3.73224e3	5.14902e1	9.71064e1	2.3787741e-1	1.2107484e1	7.4609899e-1	
2024-02-07	9:20:46	3.69261e3	5.14935e1	9.71105e1	2.3674371e-1	1.2079789e1	7.3695826e-1	
2024-02-07	9:20:46	3.65419e3	5.14968e1	9.70817e1	2.3563404e-1	1.2091538e1	7.5024137e-1	
2024-02-07	9:20:47	3.63722e3	5.14902e1	9.70692e1	2.3514351e-1	1.2072236e1	7.4946594e-1	
2024-02-07	9:20:47	3.62874e3	5.14902e1	9.70335e1	2.3489670e-1	1.2085664e1	7.6787323e-1	
2024-02-07	9:20:48	3.61618e3	5.14935e1	9.70244e1	2.3452887e-1	1.2093217e1	7.6756219e-1	
2024-02-07	9:20:48	3.60493e3	5.14935e1	9.70137e1	2.3419942e-1	1.2072236e1	7.5319900e-1	
2024-02-07	9:20:49	3.60441e3	5.14968e1	9.70012e1	2.3418302e-1	1.2077271e1	7.5586462e-1	
2024-02-07	9:20:49	3.60448e3	5.14935e1	9.69967e1	2.3418595e-1	1.2068040e1	7.5510935e-1	
2024-02-07	9:20:50	3.59984e3	5.14902e1	9.69939e1	2.3405117e-1	1.2083146e1	7.4501175e-1	
2024-02-07	9:20:50	3.58802e3	5.14935e1	9.69997e1	2.3370254e-1	1.2077271e1	7.4783091e-1	
2024-02-07	9:20:51	3.58033e3	5.14968e1	9.69880e1	2.3347463e-1	1.2089860e1	7.3984165e-1	
2024-02-07	9:20:51	3.57536e3	5.14935e1	9.70030e1	2.3332924e-1	1.2093217e1	7.3706369e-1	
2024-02-07	9:20:52	3.57798e3	5.14935e1	9.69849e1	2.3340642e-1	1.2094895e1	7.4892044e-1	
2024-02-07	9:20:52	3.58050e3	5.14935e1	9.69834e1	2.3348088e-1	1.2080628e1	7.4789357e-1	
2024-02-07	9:20:53	3.57613e3	5.14935e1	9.69632e1	2.3335182e-1	1.2083146e1	7.5553536e-1	
2024-02-07	9:20:53	3.56829e3	5.14935e1	9.69759e1	2.3312001e-1	1.2087342e1	7.4369640e-1	
2024-02-07	9:20:54	3.56563e3	5.14968e1	9.69705e1	2.3304035e-1	1.2099092e1	7.4157805e-1	
2024-02-07	9:20:54	3.56848e3	5.14935e1	9.69859e1	2.3312582e-1	1.2086503e1	7.4311518e-1	
2024-02-07	9:20:55	3.56771e3	5.14935e1	9.69542e1	2.3310294e-1	1.2079789e1	7.6838827e-1	
2024-02-07	9:20:55	3.56033e3	5.14968e1	9.69357e1	2.3288340e-1	1.2080628e1	7.7752017e-1	
2024-02-07	9:20:56	3.55733e3	5.14935e1	9.69262e1	2.3279545e-1	1.2087342e1	7.7142305e-1	
2024-02-07	9:20:56	3.55638e3	5.14935e1	9.69402e1	2.3276743e-1	1.2082307e1	7.5809955e-1	
2024-02-07	9:20:57	3.55867e3	5.14902e1	9.69387e1	2.3283643e-1	1.2077271e1	7.5884170e-1	
2024-02-07	9:20:57	3.55893e3	5.14902e1	9.69474e1	2.3284394e-1	1.2075593e1	7.5657386e-1	
2024-02-07	9:20:58	3.55422e3	5.14935e1	9.69495e1	2.3270311e-1	1.2086503e1	7.4517116e-1	
2024-02-07	9:20:58	3.54672e3	5.14968e1	9.69449e1	2.3247935e-1	1.2087342e1	7.6489515e-1	
2024-02-07	9:20:59	3.54831e3	5.15001e1	9.69477e1	2.3252537e-1	1.2080628e1	7.4922485e-1	
2024-02-07	9:20:59	3.54722e3	5.15001e1	9.69432e1	2.3249313e-1	1.2090699e1	7.5083436e-1	
2024-02-07	9:21:00	3.54272e3	5.14935e1	9.69624e1	2.3236141e-1	1.2088181e1	7.4228000e-1	
2024-02-07	9:21:00	3.54837e3	5.14935e1	9.69532e1	2.3252961e-1	1.2096574e1	7.4766564e-1	
2024-02-07	9:21:01	3.54500e3	5.14935e1	9.69674e1	2.3242928e-1	1.2087342e1	7.3683733e-1	
2024-02-07	9:21:01	3.54461e3	5.14935e1	9.69540e1	2.3241758e-1	1.2094895e1	7.5573058e-1	
2024-02-07	9:21:02	3.54373e3	5.14935e1	9.69522e1	2.3239138e-1	1.2091538e1	7.5186281e-1	
2024-02-07	9:21:02	3.54082e3	5.14968e1	9.69420e1	2.3230364e-1	1.2089021e1	7.5744647e-1	
2024-02-07	9:21:03	3.53932e3	5.14935e1	9.69557e1	2.3226001e-1	1.2079789e1	7.4862046e-1	
2024-02-07	9:21:03	3.53789e3	5.14935e1	9.69527e1	2.3221747e-1	1.2095735e1	7.4097385e-1	
2024-02-07	9:21:04	3.53451e3	5.14902e1	9.69777e1	2.3211789e-1	1.2093217e1	7.3308253e-1	
2024-02-07	9:21:04	3.53648e3	5.14935e1	9.69659e1	2.3217561e-1	1.2079789e1	7.4145622e-1	
2024-02-07	9:21:05	3.53197e3	5.15001e1	9.69717e1	2.3203878e-1	1.2086503e1	7.3560800e-1	
2024-02-07	9:21:05	3.52950e3	5.14968e1	9.69789e1	2.3196628e-1	1.2091538e1	7.3534698e-1	
2024-02-07	9:21:06	3.53079e3	5.14968e1	9.69659e1	2.3200461e-1	1.2090699e1	7.3970499e-1	
2024-02-07	9:21:06	3.52722e3	5.14968e1	9.69787e1	2.3189814e-1	1.2086503e1	7.3963308e-1	
2024-02-07	9:21:07	3.52568e3	5.14968e1	9.69637e1	2.3185217e-1	1.2089860e1	7.6424827e-1	
2024-02-07	9:21:07	3.53122e3	5.14935e1	9.69449e1	2.3201866e-1	1.2071397e1	7.5378518e-1	
2024-02-07	9:21:08	3.53099e3	5.14935e1	9.69489e1	2.3201179e-1	1.2089860e1	7.4879570e-1	
2024-02-07	9:21:08	3.52358e3	5.14902e1	9.69659e1	2.3179147e-1	1.2085664e1	7.3990230e-1	
2024-02-07	9:21:09	3.52513e3	5.14902e1	9.69577e1	2.3183791e-1	1.2076432e1	7.4233293e-1	
2024-02-07	9:21:09	3.52584e3	5.14935e1	9.69735e1	2.3185780e-1	1.2083985e1	7.4468688e-1	
2024-02-07	9:21:10	3.52735e3	5.14935e1	9.69492e1	2.3190293e-1	1.2094056e1	7.7004961e-1	
2024-02-07	9:21:10	3.52226e3	5.14902e1	9.69270e1	2.3175210e-1	1.2089021e1	7.7253313e-1	
2024-02-07	9:21:11	3.51395e3	5.14968e1	9.69427e1	2.3150098e-1	1.2063004e1	7.5464825e-1	
2024-02-07	9:21:11	3.51844e3	5.14935e1	9.69422e1	2.3163664e-1	1.2090699e1	7.4782295e-1	
2024-02-07	9:21:12	3.52409e3	5.14902e1	9.69652e1	2.3180670e-1	1.2085664e1	7.4011416e-1	
2024-02-07	9:21:12	3.52335e3	5.14935e1	9.69569e1	2.3178336e-1	1.2083146e1	7.4478487e-1	
2024-02-07	9:21:13	3.51554e3	5.14935e1	9.69714e1	2.3154957e-1	1.2083146e1	7.3798685e-1	
2024-02-07	9:21:13	3.51171e3	5.14968e1	9.69547e1	2.3143384e-1	1.2097413e1	7.5689749e-1	
2024-02-07	9:21:14	3.51155e3	5.14935e1	9.69507e1	2.3143007e-1	1.2075593e1	7.5535669e-1	
2024-02-07	9:21:14	3.50901e3	5.14968e1	9.69339e1	2.3135290e-1	1.2083985e1	7.6188855e-1	
2024-02-07	9:21:15	3.50352e3	5.14968e1	9.69392e1	2.3118801e-1	1.2082307e1	7.6187920e-1	
2024-02-07	9:21:15	3.51075e3	5.14968e1	9.69425e1	2.3140492e-1	1.2074754e1	7.5661611e-1	
2024-02-07	9:21:16	3.51869e3	5.14968e1	9.69239e1	2.3164293e-1	1.2088181e1	7.7126493e-1	
2024-02-07	9:21:16	3.51662e3	5.14968e1	9.69040e1	2.3158094e-1	1.2090699e1	7.8439402e-1	
2024-02-07	9:21:17	3.51237e3	5.14935e1	9.69000e1	2.3145465e-1	1.2083985e1	7.8546047e-1	
2024-02-07	9:21:17	3.50280e3	5.14935e1	9.68939e1	2.3116736e-1	1.2099092e1	7.8698248e-1	
2024-02-07	9:21:18	3.50398e3	5.14968e1	9.68889e1	2.3120160e-1	1.2079789e1	7.8810510e-1	
2024-02-07	9:21:18	3.50846e3	5.14935e1	9.68867e1	2.3133735e-1	1.2078950e1	7.8966159e-1	
2024-02-07	9:21:19	3.50232e3	5.14935e1	9.68840e1	2.3115291e-1	1.2072236e1	7.8752541e-1	
2024-02-07	9:21:19	3.50075e3	5.14935e1	9.68850e1	2.3110580e-1	1.2081468e1	7.8677873e-1	
2024-02-07	9:21:20	3.50093e3	5.14935e1	9.68867e1	2.3111126e-1	1.2058808e1	7.9046673e-1	
2024-02-07	9:21:20	3.49511e3	5.14968e1	9.68809e1	2.3093502e-1	1.2089021e1	7.9295496e-1	
2024-02-07	9:21:21	3.49249e3	5.14968e1	9.68779e1	2.3085603e-1	1.2078950e1	7.8774623e-1	
2024-02-07	9:21:21	3.49128e3	5.15001e1	9.68827e1	2.3081831e-1	1.2063844e1	7.8005051e-1	
2024-02-07	9:21:22	3.49042e3	5.15001e1	9.68900e1	2.3079261e-1	1.2083146e1	7.7221322e-1	
2024-02-07	9:21:22	3.49256e3	5.14968e1	9.69047e1	2.3085811e-1	1.2093217e1	7.6908750e-1	
2024-02-07	9:21:23	3.48878e3	5.14935e1	9.69172e1	2.3074533e-1	1.2085664e1	7.6997594e-1	
2024-02-07	9:21:23	3.48284e3	5.14902e1	9.69280e1	2.3056702e-1	1.2071397e1	7.5284762e-1	
2024-02-07	9:21:24	3.48448e3	5.14902e1	9.69289e1	2.3061668e-1	1.2089860e1	7.5027136e-1	
2024-02-07	9:21:24	3.48854e3	5.14968e1	9.69532e1	2.3073697e-1	1.2090699e1	7.4232702e-1	
2024-02-07	9:21:25	3.48245e3	5.14968e1	9.69420e1	2.3055326e-1	1.2101609e1	7.4798469e-1	
2024-02-07	9:21:25	3.47540e3	5.14935e1	9.69522e1	2.3034098e-1	1.2081468e1	7.4758906e-1	
2024-02-07	9:21:26	3.47628e3	5.14935e1	9.69384e1	2.3036756e-1	1.2095735e1	7.5622282e-1	
2024-02-07	9:21:26	3.47546e3	5.14935e1	9.69534e1	2.3034276e-1	1.2076432e1	7.4351701e-1	
2024-02-07	9:21:27	3.48018e3	5.14935e1	9.69462e1	2.3048572e-1	1.2099092e1	7.4107980e-1	
2024-02-07	9:21:27	3.48129e3	5.14968e1	9.69692e1	2.3051822e-1	1.2088181e1	7.4336423e-1	
2024-02-07	9:21:28	3.48338e3	5.14968e1	9.69377e1	2.3058109e-1	1.2085664e1	7.6922464e-1	
2024-02-07	9:21:28	3.47422e3	5.14968e1	9.69254e1	2.3030440e-1	1.2094056e1	7.7342839e-1	
2024-02-07	9:21:29	3.47078e3	5.14968e1	9.69294e1	2.3020009e-1	1.2080628e1	7.5554184e-1	
2024-02-07	9:21:29	3.47338e3	5.14902e1	9.69334e1	2.3028090e-1	1.2093217e1	7.4678745e-1	
2024-02-07	9:21:30	3.47389e3	5.14902e1	9.69597e1	2.3029651e-1	1.2082307e1	7.3912477e-1	
2024-02-07	9:21:30	3.48021e3	5.14935e1	9.69489e1	2.3048665e-1	1.2087342e1	7.4238963e-1	
2024-02-07	9:21:31	3.47232e3	5.14935e1	9.69682e1	2.3024795e-1	1.2078111e1	7.3840641e-1	
2024-02-07	9:21:31	3.46897e3	5.14935e1	9.69489e1	2.3014621e-1	1.2083146e1	7.4974727e-1	
2024-02-07	9:21:32	3.46995e3	5.14935e1	9.69554e1	2.3017613e-1	1.2068879e1	7.4367113e-1	
2024-02-07	9:21:32	3.46442e3	5.14935e1	9.69499e1	2.3000845e-1	1.2093217e1	7.6274971e-1	
2024-02-07	9:21:33	3.45995e3	5.14935e1	9.69460e1	2.2987272e-1	1.2075593e1	7.5222973e-1	
2024-02-07	9:21:33	3.46372e3	5.14902e1	9.69362e1	2.2998824e-1	1.2083146e1	7.5616340e-1	
2024-02-07	9:21:34	3.46651e3	5.14935e1	9.69489e1	2.3007175e-1	1.2083985e1	7.4669322e-1	
2024-02-07	9:21:34	3.46814e3	5.14968e1	9.69579e1	2.3012015e-1	1.2093217e1	7.4123191e-1	
2024-02-07	9:21:35	3.46679e3	5.14935e1	9.69712e1	2.3008031e-1	1.2083146e1	7.4388785e-1	
2024-02-07	9:21:35	3.46314e3	5.14935e1	9.69390e1	2.2996940e-1	1.2074754e1	7.6238746e-1	
2024-02-07	9:21:36	3.45742e3	5.14935e1	9.69425e1	2.2979574e-1	1.2077271e1	7.5717229e-1	
2024-02-07	9:21:36	3.45073e3	5.14935e1	9.69460e1	2.2959234e-1	1.2089021e1	7.4665880e-1	
2024-02-07	9:21:37	3.46185e3	5.14935e1	9.69479e1	2.2993030e-1	1.2101609e1	7.6574759e-1	
2024-02-07	9:21:37	3.46463e3	5.14935e1	9.69367e1	2.3001489e-1	1.2078950e1	7.5429577e-1	
2024-02-07	9:21:38	3.45659e3	5.14935e1	9.69359e1	2.2977054e-1	1.2089860e1	7.4908680e-1	
2024-02-07	9:21:38	3.45566e3	5.14935e1	9.69619e1	2.2974221e-1	1.2078950e1	7.4081091e-1	
2024-02-07	9:21:39	3.45566e3	5.14968e1	9.69530e1	2.2974128e-1	1.2086503e1	7.4063658e-1	
2024-02-07	9:21:39	3.45796e3	5.14968e1	9.69694e1	2.2981123e-1	1.2099092e1	7.4303965e-1	
2024-02-07	9:21:40	3.45712e3	5.14968e1	9.69439e1	2.2978568e-1	1.2079789e1	7.6942319e-1	
2024-02-07	9:21:40	3.44834e3	5.14968e1	9.69272e1	2.2951843e-1	1.2095735e1	7.7248759e-1	
2024-02-07	9:21:41	3.44364e3	5.14968e1	9.69262e1	2.2937538e-1	1.2075593e1	7.6155805e-1	
2024-02-07	9:21:41	3.44873e3	5.14968e1	9.69302e1	2.2953038e-1	1.2085664e1	7.5157094e-1	
2024-02-07	9:21:42	3.45611e3	5.14968e1	9.69455e1	2.2975509e-1	1.2083985e1	7.5307631e-1	
2024-02-07	9:21:42	3.45828e3	5.14935e1	9.69512e1	2.2982208e-1	1.2073915e1	7.4491076e-1	
2024-02-07	9:21:43	3.45122e3	5.14935e1	9.69517e1	2.2960715e-1	1.2096574e1	7.5663681e-1	
2024-02-07	9:21:43	3.44238e3	5.14935e1	9.69524e1	2.2933802e-1	1.2063844e1	7.5519061e-1	
2024-02-07	9:21:44	3.44044e3	5.14968e1	9.69320e1	2.2927753e-1	1.2083146e1	7.6990613e-1	
2024-02-07	9:21:44	3.43928e3	5.14968e1	9.69229e1	2.2924208e-1	1.2082307e1	7.7739448e-1	
2024-02-07	9:21:45	3.43815e3	5.14968e1	9.69172e1	2.2920773e-1	1.2091538e1	7.6894850e-1	
2024-02-07	9:21:45	3.43882e3	5.14935e1	9.69347e1	2.2922933e-1	1.2073915e1	7.5649876e-1	
2024-02-07	9:21:46	3.44267e3	5.14902e1	9.69270e1	2.2934789e-1	1.2075593e1	7.6134071e-1	
2024-02-07	9:21:46	3.44477e3	5.14902e1	9.69254e1	2.2941195e-1	1.2094056e1	7.7011055e-1	
2024-02-07	9:21:47	3.44021e3	5.14968e1	9.69342e1	2.2927055e-1	1.2072236e1	7.5297169e-1	
2024-02-07	9:21:47	3.43516e3	5.14968e1	9.69372e1	2.2911641e-1	1.2089860e1	7.5069742e-1	
2024-02-07	9:21:48	3.43686e3	5.14968e1	9.69550e1	2.2916836e-1	1.2083146e1	7.4119706e-1	
2024-02-07	9:21:48	3.43495e3	5.14935e1	9.69499e1	2.2911112e-1	1.2094895e1	7.4621753e-1	
