"2023-12-19 at 10:6"
System_Date_(Y-M-D)	System_Time_(h:m:s)	CO₂_(µmol_mol⁻¹)	Cell_Temperature_(°C)	Cell_Pressure_(kPa)	CO₂_Absorption	Input_Voltage_(V)	Flow_Rate_(L_min⁻¹)	
2023-12-19	10:7:23	2.44763e3	5.14935e1	9.72677e1	1.9465248e-1	1.2098252e1	7.4029369e-1	
2023-12-19	10:7:23	2.45082e3	5.15001e1	9.72574e1	1.9477809e-1	1.2085664e1	7.6134061e-1	
2023-12-19	10:7:24	2.45076e3	5.15001e1	9.72427e1	1.9477540e-1	1.2073075e1	7.7205476e-1	
2023-12-19	10:7:24	2.45065e3	5.14935e1	9.72282e1	1.9477330e-1	1.2071397e1	7.7760648e-1	
2023-12-19	10:7:25	2.44692e3	5.14935e1	9.72220e1	1.9462404e-1	1.2090699e1	7.7286906e-1	
2023-12-19	10:7:25	2.44880e3	5.14935e1	9.72332e1	1.9469909e-1	1.2078950e1	7.5704698e-1	
2023-12-19	10:7:26	2.45357e3	5.14935e1	9.72474e1	1.9489002e-1	1.2084825e1	7.5127935e-1	
2023-12-19	10:7:26	2.45357e3	5.14935e1	9.72474e1	1.9489002e-1	1.2084825e1	7.5127935e-1	
2023-12-19	10:7:27	2.45341e3	5.14935e1	9.72515e1	1.9488361e-1	1.2076432e1	7.5992293e-1	
2023-12-19	10:7:27	2.45197e3	5.14968e1	9.72410e1	1.9482486e-1	1.2078111e1	7.6042594e-1	
2023-12-19	10:7:28	2.45098e3	5.14968e1	9.72464e1	1.9478557e-1	1.2104127e1	7.5136303e-1	
2023-12-19	10:7:28	2.44864e3	5.14935e1	9.72532e1	1.9469304e-1	1.2079789e1	7.3961977e-1	
2023-12-19	10:7:29	2.45073e3	5.14935e1	9.72640e1	1.9477655e-1	1.2068040e1	7.3847818e-1	
2023-12-19	10:7:29	2.45320e3	5.14968e1	9.72620e1	1.9487419e-1	1.2082307e1	7.4568605e-1	
2023-12-19	10:7:30	2.45072e3	5.14968e1	9.72642e1	1.9477499e-1	1.2067201e1	7.4394149e-1	
2023-12-19	10:7:30	2.45116e3	5.14935e1	9.72459e1	1.9479377e-1	1.2083985e1	7.5433402e-1	
2023-12-19	10:7:31	2.45212e3	5.14968e1	9.72410e1	1.9483098e-1	1.2094056e1	7.6670722e-1	
2023-12-19	10:7:31	2.44770e3	5.14935e1	9.72245e1	1.9465539e-1	1.2066361e1	7.7056131e-1	
2023-12-19	10:7:32	2.44804e3	5.14935e1	9.72265e1	1.9466881e-1	1.2062165e1	7.7015314e-1	
2023-12-19	10:7:32	2.44804e3	5.14935e1	9.72265e1	1.9466881e-1	1.2062165e1	7.7015314e-1	
2023-12-19	10:7:33	2.45036e3	5.14935e1	9.72207e1	1.9476181e-1	1.2068040e1	7.8020997e-1	
2023-12-19	10:7:33	2.44842e3	5.14968e1	9.72152e1	1.9468317e-1	1.2083985e1	7.7496585e-1	
2023-12-19	10:7:34	2.44699e3	5.14968e1	9.72235e1	1.9462593e-1	1.2057969e1	7.6204724e-1	
2023-12-19	10:7:34	2.44764e3	5.14935e1	9.72257e1	1.9465304e-1	1.2084825e1	7.5254817e-1	
2023-12-19	10:7:35	2.45011e3	5.14968e1	9.72352e1	1.9475070e-1	1.2089021e1	7.5861024e-1	
2023-12-19	10:7:35	2.44943e3	5.14968e1	9.72265e1	1.9472332e-1	1.2092378e1	7.7371520e-1	
2023-12-19	10:7:36	2.44512e3	5.14968e1	9.72204e1	1.9455091e-1	1.2075593e1	7.7867231e-1	
2023-12-19	10:7:36	2.44354e3	5.14968e1	9.72095e1	1.9448791e-1	1.2068879e1	7.8291883e-1	
2023-12-19	10:7:37	2.44582e3	5.14935e1	9.72080e1	1.9458003e-1	1.2071397e1	7.7787475e-1	
2023-12-19	10:7:37	2.44013e3	5.14902e1	9.72399e1	1.9435310e-1	1.2083146e1	7.5064682e-1	
2023-12-19	10:7:38	2.44013e3	5.14902e1	9.72399e1	1.9435310e-1	1.2083146e1	7.5064682e-1	
2023-12-19	10:7:38	2.44391e3	5.14968e1	9.72307e1	1.9450246e-1	1.2085664e1	7.7020306e-1	
2023-12-19	10:7:39	2.44480e3	5.14935e1	9.72179e1	1.9453940e-1	1.2069718e1	7.7613682e-1	
2023-12-19	10:7:39	2.44034e3	5.14968e1	9.72122e1	1.9435956e-1	1.2068040e1	7.8111114e-1	
2023-12-19	10:7:40	2.43565e3	5.15001e1	9.72074e1	1.9417049e-1	1.2079789e1	7.8337545e-1	
2023-12-19	10:7:40	2.43386e3	5.14968e1	9.72099e1	1.9409948e-1	1.2075593e1	7.7250342e-1	
2023-12-19	10:7:41	2.43687e3	5.14935e1	9.72322e1	1.9422132e-1	1.2081468e1	7.5226545e-1	
2023-12-19	10:7:41	2.44058e3	5.14935e1	9.72347e1	1.9437037e-1	1.2083985e1	7.5391201e-1	
2023-12-19	10:7:42	2.44124e3	5.14935e1	9.72450e1	1.9439676e-1	1.2088181e1	7.5297422e-1	
2023-12-19	10:7:42	2.43777e3	5.14902e1	9.72477e1	1.9425840e-1	1.2085664e1	7.4583253e-1	
2023-12-19	10:7:43	2.43838e3	5.14902e1	9.72369e1	1.9428315e-1	1.2091538e1	7.4988217e-1	
2023-12-19	10:7:43	2.43805e3	5.14935e1	9.72410e1	1.9426881e-1	1.2090699e1	7.6653966e-1	
2023-12-19	10:7:44	2.43486e3	5.14968e1	9.72237e1	1.9413994e-1	1.2094056e1	7.7697424e-1	
2023-12-19	10:7:44	2.43605e3	5.14968e1	9.72067e1	1.9418752e-1	1.2067201e1	7.8937077e-1	
2023-12-19	10:7:45	2.43341e3	5.14968e1	9.72012e1	1.9408164e-1	1.2091538e1	7.8881769e-1	
2023-12-19	10:7:45	2.43306e3	5.14968e1	9.72022e1	1.9406753e-1	1.2079789e1	7.7826118e-1	
2023-12-19	10:7:46	2.43301e3	5.14968e1	9.72142e1	1.9406552e-1	1.2059648e1	7.6153240e-1	
2023-12-19	10:7:46	2.43621e3	5.14968e1	9.72287e1	1.9419408e-1	1.2085664e1	7.6363239e-1	
2023-12-19	10:7:47	2.43541e3	5.14968e1	9.72217e1	1.9416206e-1	1.2079789e1	7.7855730e-1	
2023-12-19	10:7:47	2.43541e3	5.14968e1	9.72217e1	1.9416206e-1	1.2079789e1	7.7855730e-1	
2023-12-19	10:7:48	2.43222e3	5.14935e1	9.72077e1	1.9403467e-1	1.2074754e1	7.8392105e-1	
2023-12-19	10:7:48	2.42807e3	5.14935e1	9.72082e1	1.9386796e-1	1.2063844e1	7.8706035e-1	
2023-12-19	10:7:49	2.42919e3	5.14968e1	9.71997e1	1.9391213e-1	1.2077271e1	7.8018445e-1	
2023-12-19	10:7:49	2.43116e3	5.14968e1	9.72144e1	1.9399123e-1	1.2064683e1	7.5855569e-1	
2023-12-19	10:7:50	2.43127e3	5.15001e1	9.72329e1	1.9399457e-1	1.2088181e1	7.5234932e-1	
2023-12-19	10:7:50	2.42831e3	5.14935e1	9.72259e1	1.9387774e-1	1.2081468e1	7.6947636e-1	
2023-12-19	10:7:51	2.42811e3	5.14935e1	9.72210e1	1.9386949e-1	1.2079789e1	7.6898384e-1	
2023-12-19	10:7:51	2.42831e3	5.14935e1	9.72289e1	1.9387756e-1	1.2092378e1	7.5949230e-1	
2023-12-19	10:7:52	2.42580e3	5.14935e1	9.72372e1	1.9377637e-1	1.2069718e1	7.5156974e-1	
2023-12-19	10:7:52	2.42889e3	5.14968e1	9.72317e1	1.9389972e-1	1.2087342e1	7.5359411e-1	
2023-12-19	10:7:53	2.43053e3	5.14968e1	9.72224e1	1.9396577e-1	1.2082307e1	7.7575454e-1	
2023-12-19	10:7:53	2.42294e3	5.14968e1	9.72027e1	1.9366037e-1	1.2063004e1	7.8884415e-1	
2023-12-19	10:7:54	2.42294e3	5.14968e1	9.72027e1	1.9366037e-1	1.2063004e1	7.8884415e-1	
2023-12-19	10:7:54	2.42134e3	5.14968e1	9.71990e1	1.9359579e-1	1.2079789e1	7.8244662e-1	
2023-12-19	10:7:55	2.42253e3	5.14968e1	9.72064e1	1.9364390e-1	1.2069718e1	7.7007656e-1	
2023-12-19	10:7:55	2.42812e3	5.14935e1	9.72144e1	1.9386976e-1	1.2088181e1	7.6020283e-1	
2023-12-19	10:7:56	2.42204e3	5.14968e1	9.72149e1	1.9362401e-1	1.2088181e1	7.7740612e-1	
2023-12-19	10:7:56	2.42257e3	5.14968e1	9.72099e1	1.9364530e-1	1.2085664e1	7.8102140e-1	
2023-12-19	10:7:57	2.42257e3	5.14968e1	9.72099e1	1.9364530e-1	1.2085664e1	7.8102140e-1	
2023-12-19	10:7:57	2.42131e3	5.14902e1	9.72070e1	1.9359676e-1	1.2055451e1	7.8381481e-1	
2023-12-19	10:7:58	2.42060e3	5.14902e1	9.72037e1	1.9356809e-1	1.2068040e1	7.8733973e-1	
2023-12-19	10:7:58	2.41917e3	5.14968e1	9.71975e1	1.9350839e-1	1.2084825e1	7.7716741e-1	
2023-12-19	10:7:59	2.42363e3	5.14935e1	9.72192e1	1.9368921e-1	1.2095735e1	7.6911330e-1	
2023-12-19	10:7:59	2.42363e3	5.14935e1	9.72192e1	1.9368921e-1	1.2095735e1	7.6911330e-1	
2023-12-19	10:8:00	2.42331e3	5.14968e1	9.72212e1	1.9367538e-1	1.2089860e1	7.7567119e-1	
2023-12-19	10:8:00	2.41696e3	5.15001e1	9.72125e1	1.9341827e-1	1.2085664e1	7.7685384e-1	
2023-12-19	10:8:01	2.41582e3	5.14968e1	9.72119e1	1.9337299e-1	1.2082307e1	7.7772660e-1	
2023-12-19	10:8:01	2.42304e3	5.14968e1	9.71994e1	1.9366440e-1	1.2058808e1	7.8894424e-1	
2023-12-19	10:8:02	2.42089e3	5.14968e1	9.71942e1	1.9357767e-1	1.2078950e1	7.8998584e-1	
2023-12-19	10:8:02	2.42089e3	5.14968e1	9.71942e1	1.9357767e-1	1.2078950e1	7.8998584e-1	
2023-12-19	10:8:03	2.41589e3	5.14968e1	9.72004e1	1.9337612e-1	1.2058808e1	7.7526783e-1	
2023-12-19	10:8:03	2.41589e3	5.14968e1	9.72004e1	1.9337612e-1	1.2058808e1	7.7526783e-1	
2023-12-19	10:8:04	2.41595e3	5.14935e1	9.72102e1	1.9337923e-1	1.2072236e1	7.7440805e-1	
2023-12-19	10:8:04	2.41397e3	5.14935e1	9.72054e1	1.9329947e-1	1.2077271e1	7.6926794e-1	
2023-12-19	10:8:05	2.41508e3	5.14935e1	9.72139e1	1.9334444e-1	1.2087342e1	7.7997350e-1	
2023-12-19	10:8:05	2.41495e3	5.14935e1	9.72072e1	1.9333897e-1	1.2089860e1	7.8194241e-1	
2023-12-19	10:8:06	2.41222e3	5.14935e1	9.72002e1	1.9322883e-1	1.2080628e1	7.8480339e-1	
2023-12-19	10:8:06	2.41222e3	5.14935e1	9.72002e1	1.9322883e-1	1.2080628e1	7.8480339e-1	
2023-12-19	10:8:07	2.40762e3	5.14935e1	9.71972e1	1.9304265e-1	1.2064683e1	7.8046898e-1	
2023-12-19	10:8:07	2.41280e3	5.14968e1	9.72105e1	1.9325130e-1	1.2086503e1	7.6674933e-1	
2023-12-19	10:8:08	2.41217e3	5.14968e1	9.72122e1	1.9322584e-1	1.2085664e1	7.7599420e-1	
2023-12-19	10:8:08	2.41095e3	5.14968e1	9.72117e1	1.9317625e-1	1.2086503e1	7.8161745e-1	
2023-12-19	10:8:09	2.41334e3	5.14968e1	9.72080e1	1.9327301e-1	1.2075593e1	7.8448815e-1	
2023-12-19	10:8:09	2.41334e3	5.14968e1	9.72080e1	1.9327301e-1	1.2075593e1	7.8448815e-1	
2023-12-19	10:8:10	2.40711e3	5.14935e1	9.71967e1	1.9302182e-1	1.2080628e1	7.8151330e-1	
2023-12-19	10:8:10	2.40899e3	5.14968e1	9.72054e1	1.9309693e-1	1.2086503e1	7.7009162e-1	
2023-12-19	10:8:11	2.41047e3	5.14968e1	9.72072e1	1.9315679e-1	1.2086503e1	7.7919836e-1	
2023-12-19	10:8:11	2.40803e3	5.14968e1	9.72047e1	1.9305818e-1	1.2094895e1	7.8178806e-1	
2023-12-19	10:8:12	2.40596e3	5.14968e1	9.72030e1	1.9297433e-1	1.2082307e1	7.8478136e-1	
2023-12-19	10:8:12	2.40596e3	5.14968e1	9.72030e1	1.9297433e-1	1.2082307e1	7.8478136e-1	
2023-12-19	10:8:13	2.40302e3	5.14968e1	9.71975e1	1.9285524e-1	1.2078950e1	7.8065462e-1	
2023-12-19	10:8:13	2.40062e3	5.14968e1	9.72109e1	1.9275803e-1	1.2084825e1	7.6849961e-1	
2023-12-19	10:8:14	2.40470e3	5.15001e1	9.72125e1	1.9292235e-1	1.2092378e1	7.7733893e-1	
2023-12-19	10:8:14	2.40580e3	5.14968e1	9.72070e1	1.9296778e-1	1.2093217e1	7.8240346e-1	
2023-12-19	10:8:15	2.40340e3	5.14968e1	9.72052e1	1.9287075e-1	1.2078111e1	7.8369069e-1	
2023-12-19	10:8:15	2.40340e3	5.14968e1	9.72052e1	1.9287075e-1	1.2078111e1	7.8369069e-1	
2023-12-19	10:8:16	2.40222e3	5.14935e1	9.72017e1	1.9282378e-1	1.2061326e1	7.8332204e-1	
2023-12-19	10:8:16	2.40510e3	5.14968e1	9.72064e1	1.9293961e-1	1.2083146e1	7.7634830e-1	
2023-12-19	10:8:17	2.40565e3	5.14968e1	9.72049e1	1.9296174e-1	1.2080628e1	7.8077816e-1	
2023-12-19	10:8:17	2.40252e3	5.14935e1	9.72042e1	1.9283590e-1	1.2069718e1	7.8533291e-1	
2023-12-19	10:8:18	2.40156e3	5.14968e1	9.72035e1	1.9279599e-1	1.2059648e1	7.8826522e-1	
2023-12-19	10:8:18	2.40156e3	5.14968e1	9.72035e1	1.9279599e-1	1.2059648e1	7.8826522e-1	
2023-12-19	10:8:19	2.40048e3	5.14935e1	9.71979e1	1.9275312e-1	1.2067201e1	7.9197463e-1	
2023-12-19	10:8:19	2.40099e3	5.14968e1	9.72147e1	1.9277276e-1	1.2086503e1	7.6356391e-1	
2023-12-19	10:8:20	2.40276e3	5.14968e1	9.72134e1	1.9284461e-1	1.2087342e1	7.7538175e-1	
2023-12-19	10:8:20	2.40033e3	5.14935e1	9.72162e1	1.9274713e-1	1.2083146e1	7.7967886e-1	
2023-12-19	10:8:21	2.39728e3	5.14935e1	9.72142e1	1.9262344e-1	1.2084825e1	7.7298851e-1	
2023-12-19	10:8:21	2.39728e3	5.14935e1	9.72142e1	1.9262344e-1	1.2084825e1	7.7298851e-1	
2023-12-19	10:8:22	2.39903e3	5.14902e1	9.72270e1	1.9269524e-1	1.2071397e1	7.5570106e-1	
2023-12-19	10:8:22	2.39753e3	5.14935e1	9.72289e1	1.9263341e-1	1.2094056e1	7.7218699e-1	
2023-12-19	10:8:23	2.39384e3	5.14968e1	9.72245e1	1.9248265e-1	1.2092378e1	7.6631412e-1	
2023-12-19	10:8:23	2.39005e3	5.15002e1	9.72397e1	1.9232712e-1	1.2069718e1	7.5647840e-1	
2023-12-19	10:8:24	2.39558e3	5.14935e1	9.72302e1	1.9255417e-1	1.2074754e1	7.5991582e-1	
2023-12-19	10:8:24	2.39558e3	5.14935e1	9.72302e1	1.9255417e-1	1.2074754e1	7.5991582e-1	
2023-12-19	10:8:25	2.39389e3	5.14968e1	9.72399e1	1.9248449e-1	1.2076432e1	7.5583190e-1	
2023-12-19	10:8:25	2.39188e3	5.14968e1	9.72567e1	1.9240265e-1	1.2080628e1	7.4841136e-1	
2023-12-19	10:8:26	2.39742e3	5.14968e1	9.72399e1	1.9262800e-1	1.2095735e1	7.7124109e-1	
2023-12-19	10:8:26	2.39714e3	5.14968e1	9.72347e1	1.9261640e-1	1.2083985e1	7.5914268e-1	
2023-12-19	10:8:27	2.39346e3	5.14902e1	9.72482e1	1.9246912e-1	1.2085664e1	7.4988441e-1	
2023-12-19	10:8:27	2.39346e3	5.14902e1	9.72482e1	1.9246912e-1	1.2085664e1	7.4988441e-1	
2023-12-19	10:8:28	2.39534e3	5.14935e1	9.72342e1	1.9254450e-1	1.2103288e1	7.7136707e-1	
2023-12-19	10:8:28	2.39890e3	5.14968e1	9.72287e1	1.9268825e-1	1.2074754e1	7.6346406e-1	
2023-12-19	10:8:29	2.39284e3	5.14968e1	9.72474e1	1.9244199e-1	1.2082307e1	7.5449848e-1	
2023-12-19	10:8:29	2.39083e3	5.14968e1	9.72334e1	1.9235997e-1	1.2083146e1	7.7156991e-1	
2023-12-19	10:8:30	2.39138e3	5.14935e1	9.72315e1	1.9238363e-1	1.2090699e1	7.7225475e-1	
2023-12-19	10:8:30	2.39138e3	5.14935e1	9.72315e1	1.9238363e-1	1.2090699e1	7.7225475e-1	
2023-12-19	10:8:31	2.39044e3	5.14935e1	9.72459e1	1.9234521e-1	1.2072236e1	7.4747948e-1	
2023-12-19	10:8:31	2.39226e3	5.14935e1	9.72469e1	1.9241924e-1	1.2083985e1	7.6058268e-1	
2023-12-19	10:8:32	2.39007e3	5.14968e1	9.72484e1	1.9232893e-1	1.2080628e1	7.5886335e-1	
2023-12-19	10:8:32	2.38967e3	5.14968e1	9.72322e1	1.9231305e-1	1.2084825e1	7.6395506e-1	
2023-12-19	10:8:33	2.39042e3	5.14968e1	9.72372e1	1.9234321e-1	1.2064683e1	7.7649030e-1	
2023-12-19	10:8:33	2.39042e3	5.14968e1	9.72372e1	1.9234321e-1	1.2064683e1	7.7649030e-1	
2023-12-19	10:8:34	2.38553e3	5.14935e1	9.72437e1	1.9214520e-1	1.2079789e1	7.5094041e-1	
2023-12-19	10:8:34	2.38867e3	5.14935e1	9.72590e1	1.9227331e-1	1.2089021e1	7.4831480e-1	
2023-12-19	10:8:35	2.38774e3	5.14968e1	9.72640e1	1.9223417e-1	1.2083146e1	7.4418406e-1	
2023-12-19	10:8:35	2.38767e3	5.14968e1	9.72539e1	1.9223157e-1	1.2092378e1	7.4580860e-1	
2023-12-19	10:8:36	2.38724e3	5.14935e1	9.72692e1	1.9221487e-1	1.2086503e1	7.4442863e-1	
2023-12-19	10:8:36	2.38724e3	5.14935e1	9.72692e1	1.9221487e-1	1.2086503e1	7.4442863e-1	
2023-12-19	10:8:37	2.38280e3	5.14935e1	9.72634e1	1.9203386e-1	1.2068040e1	7.5245194e-1	
2023-12-19	10:8:37	2.38674e3	5.14968e1	9.72622e1	1.9219336e-1	1.2080628e1	7.4852752e-1	
2023-12-19	10:8:38	2.38780e3	5.14968e1	9.72490e1	1.9223670e-1	1.2090699e1	7.6221699e-1	
2023-12-19	10:8:38	2.38487e3	5.14968e1	9.72552e1	1.9211723e-1	1.2076432e1	7.5513782e-1	
2023-12-19	10:8:39	2.38569e3	5.15001e1	9.72385e1	1.9214959e-1	1.2082307e1	7.6313405e-1	
2023-12-19	10:8:39	2.38569e3	5.15001e1	9.72385e1	1.9214959e-1	1.2082307e1	7.6313405e-1	
2023-12-19	10:8:40	2.38740e3	5.14968e1	9.72487e1	1.9222038e-1	1.2094895e1	7.4987115e-1	
2023-12-19	10:8:40	2.38964e3	5.14968e1	9.72592e1	1.9231155e-1	1.2095735e1	7.4817285e-1	
2023-12-19	10:8:41	2.38851e3	5.14968e1	9.72682e1	1.9226568e-1	1.2083985e1	7.4474287e-1	
2023-12-19	10:8:41	2.38436e3	5.14968e1	9.72570e1	1.9209666e-1	1.2089860e1	7.4926805e-1	
2023-12-19	10:8:42	2.38001e3	5.14902e1	9.72690e1	1.9192085e-1	1.2085664e1	7.4387731e-1	
2023-12-19	10:8:42	2.38001e3	5.14902e1	9.72690e1	1.9192085e-1	1.2085664e1	7.4387731e-1	
2023-12-19	10:8:43	2.38127e3	5.14935e1	9.72682e1	1.9197148e-1	1.2098252e1	7.4085826e-1	
2023-12-19	10:8:43	2.38303e3	5.14935e1	9.72720e1	1.9204330e-1	1.2090699e1	7.4395790e-1	
2023-12-19	10:8:44	2.38068e3	5.14935e1	9.72739e1	1.9194741e-1	1.2081468e1	7.5089206e-1	
2023-12-19	10:8:44	2.37846e3	5.14935e1	9.72442e1	1.9185668e-1	1.2089860e1	7.6603512e-1	
2023-12-19	10:8:45	2.38158e3	5.14968e1	9.72452e1	1.9198322e-1	1.2094056e1	7.7093477e-1	
2023-12-19	10:8:45	2.38158e3	5.14968e1	9.72452e1	1.9198322e-1	1.2094056e1	7.7093477e-1	
2023-12-19	10:8:46	2.38114e3	5.14968e1	9.72509e1	1.9196512e-1	1.2095735e1	7.4942831e-1	
2023-12-19	10:8:46	2.38235e3	5.14968e1	9.72567e1	1.9201442e-1	1.2089860e1	7.4890327e-1	
2023-12-19	10:8:47	2.38165e3	5.14968e1	9.72659e1	1.9198617e-1	1.2094056e1	7.4341659e-1	
2023-12-19	10:8:47	2.37830e3	5.14935e1	9.72760e1	1.9185024e-1	1.2085664e1	7.4205279e-1	
2023-12-19	10:8:48	2.37486e3	5.14935e1	9.72562e1	1.9170969e-1	1.2086503e1	7.5840415e-1	
2023-12-19	10:8:48	2.37486e3	5.14935e1	9.72562e1	1.9170969e-1	1.2086503e1	7.5840415e-1	
2023-12-19	10:8:49	2.37193e3	5.14935e1	9.72614e1	1.9158953e-1	1.2093217e1	7.4668636e-1	
2023-12-19	10:9:14	2.45397e3	5.14968e1	9.71172e1	1.9490481e-1	1.2068040e1	8.0092658e-1	
2023-12-19	10:9:14	2.42992e3	5.14968e1	9.70952e1	1.9394141e-1	1.2071397e1	8.0072822e-1	
2023-12-19	10:9:15	2.27593e3	5.14935e1	9.70832e1	1.8760011e-1	1.2084825e1	7.9102315e-1	
2023-12-19	10:9:15	2.27593e3	5.14935e1	9.70832e1	1.8760011e-1	1.2084825e1	7.9102315e-1	
2023-12-19	10:9:16	2.15391e3	5.14968e1	9.70835e1	1.8234836e-1	1.2083146e1	7.7549152e-1	
2023-12-19	10:9:16	2.11698e3	5.14935e1	9.71052e1	1.8071805e-1	1.2077271e1	7.7422022e-1	
2023-12-19	10:9:17	2.08802e3	5.14968e1	9.71154e1	1.7942388e-1	1.2082307e1	7.8524398e-1	
2023-12-19	10:9:17	2.07795e3	5.14968e1	9.71190e1	1.7897130e-1	1.2073075e1	7.8448686e-1	
2023-12-19	10:9:18	2.07812e3	5.15001e1	9.71304e1	1.7897790e-1	1.2093217e1	7.7640905e-1	
2023-12-19	10:9:18	2.07812e3	5.15001e1	9.71304e1	1.7897790e-1	1.2093217e1	7.7640905e-1	
2023-12-19	10:9:19	2.07734e3	5.14902e1	9.71587e1	1.7894556e-1	1.2083146e1	7.5549006e-1	
2023-12-19	10:9:19	2.08418e3	5.14935e1	9.71672e1	1.7925231e-1	1.2082307e1	7.5634145e-1	
2023-12-19	10:9:20	2.08659e3	5.14935e1	9.71792e1	1.7936061e-1	1.2064683e1	7.5068736e-1	
2023-12-19	10:9:20	2.08802e3	5.14935e1	9.71852e1	1.7942499e-1	1.2089860e1	7.4954462e-1	
2023-12-19	10:9:21	2.08823e3	5.14968e1	9.71827e1	1.7943346e-1	1.2090699e1	7.4045534e-1	
2023-12-19	10:9:21	2.08823e3	5.14968e1	9.71827e1	1.7943346e-1	1.2090699e1	7.4045534e-1	
2023-12-19	10:9:22	2.08868e3	5.14968e1	9.71822e1	1.7945325e-1	1.2076432e1	7.6689429e-1	
2023-12-19	10:9:22	2.08862e3	5.14968e1	9.71697e1	1.7945056e-1	1.2087342e1	7.7396326e-1	
2023-12-19	10:9:23	2.08979e3	5.14968e1	9.71692e1	1.7950327e-1	1.2057130e1	7.6195621e-1	
2023-12-19	10:9:23	2.09242e3	5.14968e1	9.71764e1	1.7962114e-1	1.2082307e1	7.5366048e-1	
2023-12-19	10:9:24	2.09506e3	5.14935e1	9.71997e1	1.7974054e-1	1.2067201e1	7.4552259e-1	
2023-12-19	10:9:24	2.09506e3	5.14935e1	9.71997e1	1.7974054e-1	1.2067201e1	7.4552259e-1	
2023-12-19	10:9:25	2.09422e3	5.14968e1	9.72149e1	1.7970174e-1	1.2072236e1	7.3918604e-1	
2023-12-19	10:9:25	2.09464e3	5.14968e1	9.71949e1	1.7972050e-1	1.2071397e1	7.5339546e-1	
2023-12-19	10:9:26	2.08999e3	5.14935e1	9.72082e1	1.7951312e-1	1.2078950e1	7.4970741e-1	
2023-12-19	10:9:26	2.09096e3	5.14935e1	9.71940e1	1.7955655e-1	1.2083146e1	7.7178220e-1	
2023-12-19	10:9:27	2.09118e3	5.14968e1	9.71899e1	1.7956565e-1	1.2074754e1	7.5417642e-1	
2023-12-19	10:9:27	2.09118e3	5.14968e1	9.71899e1	1.7956565e-1	1.2074754e1	7.5417642e-1	
2023-12-19	10:9:28	2.09701e3	5.14935e1	9.72137e1	1.7982782e-1	1.2081468e1	7.3743863e-1	
2023-12-19	10:9:28	2.09452e3	5.14935e1	9.72057e1	1.7971632e-1	1.2086503e1	7.5139513e-1	
2023-12-19	10:9:29	2.09111e3	5.14968e1	9.72134e1	1.7956228e-1	1.2089860e1	7.5242476e-1	
2023-12-19	10:9:29	2.09132e3	5.15035e1	9.71895e1	1.7956988e-1	1.2079789e1	7.7246594e-1	
2023-12-19	10:9:30	2.08726e3	5.14968e1	9.71857e1	1.7938965e-1	1.2076432e1	7.6628804e-1	
2023-12-19	10:9:30	2.08726e3	5.14968e1	9.71857e1	1.7938965e-1	1.2076432e1	7.6628804e-1	
2023-12-19	10:9:31	2.08904e3	5.14902e1	9.71757e1	1.7947148e-1	1.2089021e1	7.7368459e-1	
2023-12-19	10:9:31	2.09116e3	5.14935e1	9.71654e1	1.7956562e-1	1.2083146e1	7.8952746e-1	
2023-12-19	10:9:32	2.09085e3	5.14935e1	9.71507e1	1.7955170e-1	1.2068040e1	7.9629039e-1	
